2026-06-16	Notion	https://boards-api.greenhouse.io/v1/boards/notion/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: SWE Intern 23ac2477 = dedup_002/003; DS Intern 7054740 = dedup_115; AI SWE Intern 6846110 = dedup_003; all require grad before Jul 2027, George Jun 2028 ineligible; pattern unchanged)
2026-06-16	Canva	https://boards-api.greenhouse.io/v1/boards/canva/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_geo (via web search: 2026/2027 program confirmed Australia/NZ + Manila/Wuhan only; no US Summer 2026 listing found; pattern unchanged)
2026-06-16	Airtable	https://boards-api.greenhouse.io/v1/boards/airtable/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: only "Software Engineer, New Grad (2026)" found, requires prior internship + 2026 grad + completed degree; not an internship; deadline already passed Mar 6 2026; pattern unchanged)
2026-06-16	Asana	https://boards-api.greenhouse.io/v1/boards/asana/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: NEW SF-based postings found this cycle — SWE Intern Summer 2026 + Data Science Intern Summer 2026 (grad window confirmed Dec 2026-Jul 2027) + Product Design Intern; all narrowly scoped to near-term 2026/2027 grads, George Jun 2028 ineligible; note: prior scan note "Warsaw/Reykjavik only" referred to a different international posting — these SF roles fail on grad-timing, not geo)
2026-06-16	Dropbox	https://boards-api.greenhouse.io/v1/boards/dropbox/jobs	(board scan — cloud+unicorns segment)	api_403; dedup_095/130 (via web search: SWE Intern Summer 2026 remote-US confirmed grad window Fall/Winter 2027 or Spring 2028 — matches dedup_095 exactly; no new distinct role)
2026-06-16	Rippling	https://boards-api.greenhouse.io/v1/boards/rippling/jobs	(board scan — cloud+unicorns segment)	api_403; no_new (via web search: dedup_027/111/112 confirmed active; NEW "Machine Learning Engineer Intern Summer 2026" found = no_match_degree (requires enrolled M.Sc./Ph.D. with 1+ semester remaining, undergrad George ineligible) — distinct posting from dedup_111 which had no such restriction)
2026-06-16	Navan	https://boards-api.greenhouse.io/v1/boards/navan/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: no Summer 2026 SWE/DS intern listing found, only New College Grad backend role surfaced; pattern unchanged)
2026-06-16	Flexport	https://boards-api.greenhouse.io/v1/boards/flexport/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: SWE Intern program found requires "graduate within 1 year of internship" — George Jun 2028 ineligible; no current Summer 2026-dated posting confirmed active, likely stale listing; pattern unchanged from no_interns)
2026-06-16	Verkada	https://boards-api.greenhouse.io/v1/boards/verkada/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: Frontend 4840368007/Backend 4836993007/Mobile 7164930 intern postings confirmed grad-by-June-2027 requirement, San Mateo on-site $65/hr; same blocker as previously logged Fall 2026 postings 5099422007/5099529007/5099596007/5117760007; pattern unchanged)
2026-06-16	Samsara	https://boards-api.greenhouse.io/v1/boards/samsara/jobs	(board scan — cloud+unicorns segment)	api_403; dedup_136 (via web search: SWE Intern SF/London confirmed grad window Spring/Summer/Fall 2027 or Winter 2028 — matches dedup_136's "Winter 2028 OK" track exactly; no new distinct role)
2026-06-16	Whatnot	https://boards-api.greenhouse.io/v1/boards/whatnot/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: DS Intern 8487050 confirmed grad window Dec 2026-Summer 2027 = no_match_grad; SWE Intern 8250532f = dedup_007; pattern unchanged)
2026-06-16	Etsy	https://boards-api.greenhouse.io/v1/boards/etsy/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: SWE Intern 2026 Brooklyn confirmed "final-year... graduating mid-2027" requirement, ~$24-33/hr; matches dedup_032; pattern unchanged)
2026-06-16	Deel	https://boards-api.greenhouse.io/v1/boards/deel/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: no Deel-specific Summer 2026 intern listing found across job boards; pattern unchanged)
2026-06-16	Webflow	https://boards-api.greenhouse.io/v1/boards/webflow/jobs	(board scan — cloud+unicorns segment)	api_403; no_intern_program (via web search: no Webflow-specific Summer 2026 SWE intern listing found, only unrelated web-design internships at other companies; pattern unchanged)
